onset	duration	trial_type
7.002	3	3
17.01	3	4
27	3	1
33.005	3	5
47.015	3	3
57.006	3	4
67.013	3	3
77.004	3	2
87.012	3	2
97.002	3	1
107.01	3	3
113.014	3	5
127.008	3	4
137.015	3	2
147.006	3	1
157.013	3	1
167.004	3	2
177.012	3	2
187.002	3	1
197.01	3	3
207	3	4
217.008	3	3
227.015	3	4
237.006	3	4
243.01	3	5
257.004	3	2
267.012	3	1
273.016	3	5
295.016	3	5
305.023	3	5
319.017	3	1
329.024	3	1
339.015	3	2
349.022	3	3
359.013	3	2
369.02	3	2
379.028	3	4
389.019	3	4
395.023	3	5
409.017	3	4
419.024	3	2
429.015	3	4
439.022	3	3
449.013	3	1
459.02	3	4
469.028	3	1
479.019	3	3
489.026	3	1
499.017	3	3
509.024	3	2
519.015	3	3
529.022	3	2
539.013	3	3
549.02	3	4
555.025	3	5
569.019	3	1
